Código,Unidade Territorial,UF_x,Referência,pop_censo_2022,pcd_por_1000,idosos_por_1000
210690,MONÇÃO,MA,2024-06-01,33888.0,3.954202077431539,0.29508970727101036
210700,MONTES ALTOS,MA,2024-06-01,9064.0,13.459841129744042,4.633715798764342
210710,MORROS,MA,2024-06-01,19708.0,9.945199918814694,5.074081591231987
210720,NINA RODRIGUES,MA,2024-06-01,14826.0,8.633481721300418,0.9442870632672333
210725,NOVA COLINAS,MA,2024-06-01,5469.0,11.51947339550192,2.1941854086670323
210730,NOVA IORQUE,MA,2024-06-01,4682.0,4.058094831268688,1.2815036309269543
210735,NOVA OLINDA DO MARANHÃO,MA,2024-06-01,21228.0,11.21160731109855,3.6272847182965893
210740,OLHO DÁGUA DAS CUNHÃS,MA,2024-06-01,19616.0,24.724714518760198,3.16068515497553
210745,OLINDA NOVA DO MARANHÃO,MA,2024-06-01,14968.0,9.954569748797434,2.471940138963121
210750,PAÇO DO LUMIAR,MA,2024-06-01,125265.0,15.790524088931466,11.008661637328863
210760,PALMEIRÂNDIA,MA,2024-06-01,19840.0,11.844758064516128,2.772177419354839
210770,PARAIBANO,MA,2024-06-01,21571.0,10.013443975708128,1.900700013907561
210780,PARNARAMA,MA,2024-06-01,35108.0,9.969237780562835,2.705935969009912
210790,PASSAGEM FRANCA,MA,2024-06-01,19253.0,9.8166519503454,1.506258764867813
210800,PASTOS BONS,MA,2024-06-01,19693.0,7.82003757680394,2.1327375209465296
210805,PAULINO NEVES,MA,2024-06-01,16295.0,5.093586989874194,0.4295796256520405
210810,PAULO RAMOS,MA,2024-06-01,21092.0,20.52911056324673,3.318793855490233
210820,PEDREIRAS,MA,2024-06-01,39153.0,46.66309095088499,6.972645774270171
210825,PEDRO DO ROSÁRIO,MA,2024-06-01,25560.0,4.968701095461659,2.112676056338028
210830,PENALVA,MA,2024-06-01,38987.0,15.107599969220509,4.950368071408418
210840,PERI MIRIM,MA,2024-06-01,14371.0,12.594808990327744,3.5488135829100274
210845,PERITORÓ,MA,2024-06-01,23530.0,8.75478113047174,2.1249468763280914
210850,PINDARÉ-MIRIM,MA,2024-06-01,33186.0,17.44711625384198,5.4239739649249685
210860,PINHEIRO,MA,2024-06-01,84160.0,30.15684410646388,15.648764258555135
210870,PIO XII,MA,2024-06-01,21274.0,16.169972736673877,3.8544702453699355
210880,PIRAPEMAS,MA,2024-06-01,18814.0,3.72063357074519,0.10630381630700542
210890,POÇÃO DE PEDRAS,MA,2024-06-01,17321.0,18.59015068414064,2.1938687142774667
210900,PORTO FRANCO,MA,2024-06-01,24294.0,22.02189841113032,11.360829834527044
210905,PORTO RICO DO MARANHÃO,MA,2024-06-01,5936.0,8.086253369272237,4.380053908355795
210910,PRESIDENTE DUTRA,MA,2024-06-01,48264.0,35.637328029172885,10.608320901707277
210920,PRESIDENTE JUSCELINO,MA,2024-06-01,12939.0,6.569286652755236,5.796429399489914
210923,PRESIDENTE MÉDICI,MA,2024-06-01,7124.0,9.966311061201571,1.8248175182481752
210927,PRESIDENTE SARNEY,MA,2024-06-01,19217.0,13.425612738720925,9.470781079252744
210930,PRESIDENTE VARGAS,MA,2024-06-01,11328.0,8.739406779661016,1.1475988700564972
210940,PRIMEIRA CRUZ,MA,2024-06-01,15545.0,5.467996140238018,1.2865873271148278
210945,RAPOSA,MA,2024-06-01,31586.0,4.337364655226999,2.5327676818843794
210950,RIACHÃO,MA,2024-06-01,20288.0,19.86395899053628,7.147082018927445
210955,RIBAMAR FIQUENE,MA,2024-06-01,7859.0,10.306654790685839,5.471434024685074
210960,ROSÁRIO,MA,2024-06-01,43243.0,35.15019771986217,28.628911037624587
210970,SAMBAÍBA,MA,2024-06-01,5686.0,17.23531480830109,2.638058389025677
210975,SANTA FILOMENA DO MARANHÃO,MA,2024-06-01,7878.0,8.885503935008886,0.7616146230007617
210980,SANTA HELENA,MA,2024-06-01,42829.0,14.03254803987952,11.814424805622359
210990,SANTA INÊS,MA,2024-06-01,89927.0,40.521756535856866,14.256007650649973
211000,SANTA LUZIA,MA,2024-06-01,73105.0,16.36003009370084,3.31030709253813
211003,SANTA LUZIA DO PARUÁ,MA,2024-06-01,25487.0,30.760780005492997,9.06344410876133
211010,SANTA QUITÉRIA DO MARANHÃO,MA,2024-06-01,25884.0,19.973728944521714,2.00896306598671
211020,SANTA RITA,MA,2024-06-01,38732.0,19.054012186305897,18.20200351130848
211023,SANTANA DO MARANHÃO,MA,2024-06-01,13704.0,3.794512551079977,0.36485697606538237
211027,SANTO AMARO DO MARANHÃO,MA,2024-06-01,16219.0,5.364079166409766,1.7263703064307294
211030,SANTO ANTÔNIO DOS LOPES,MA,2024-06-01,14516.0,20.04684486084321,6.68228162028107
211040,SÃO BENEDITO DO RIO PRETO,MA,2024-06-01,18769.0,15.237892269167244,2.3975704619319087
211050,SÃO BENTO,MA,2024-06-01,45989.0,20.2439713844615,7.501793907238688
211060,SÃO BERNARDO,MA,2024-06-01,28825.0,21.300954032957502,2.6019080659150045
211065,SÃO DOMINGOS DO AZEITÃO,MA,2024-06-01,7448.0,3.7593984962406015,0.9398496240601504
211070,SÃO DOMINGOS DO MARANHÃO,MA,2024-06-01,34391.0,21.720799046262105,3.8091361111918816
211080,SÃO FÉLIX DE BALSAS,MA,2024-06-01,4540.0,22.026431718061676,1.5418502202643172
211085,SÃO FRANCISCO DO BREJÃO,MA,2024-06-01,12082.0,3.5590134083760967,2.8141036252276117
211090,SÃO FRANCISCO DO MARANHÃO,MA,2024-06-01,12226.0,8.833633240634713,1.1451006052674626
211100,SÃO JOÃO BATISTA,MA,2024-06-01,20736.0,20.109953703703702,3.5204475308641974
211102,SÃO JOÃO DO CARÚ,MA,2024-06-01,15768.0,11.352105530187721,3.9954337899543377
211105,SÃO JOÃO DO PARAÍSO,MA,2024-06-01,11207.0,16.061390202551976,5.7107165164629246
211107,SÃO JOÃO DO SOTER,MA,2024-06-01,18746.0,4.907713645577723,2.4538568227888615
211110,SÃO JOÃO DOS PATOS,MA,2024-06-01,26063.0,29.160112036219928,12.31631047845605
211120,SÃO JOSÉ DE RIBAMAR,MA,2024-06-01,180345.0,19.778757381685104,13.535168704427624
211125,SÃO JOSÉ DOS BASÍLIOS,MA,2024-06-01,7639.0,3.5344940437230004,1.0472574944364446
211130,SÃO LUÍS,MA,2024-06-01,1115932.0,22.68865844872268,19.959101450626022
211140,SÃO LUÍS GONZAGA DO MARANHÃO,MA,2024-06-01,18600.0,18.763440860215056,1.935483870967742
211150,SÃO MATEUS DO MARANHÃO,MA,2024-06-01,41750.0,25.34131736526946,7.904191616766467
211153,SÃO PEDRO DA ÁGUA BRANCA,MA,2024-06-01,12779.0,8.999139212770952,6.025510603333594
211157,SÃO PEDRO DOS CRENTES,MA,2024-06-01,4700.0,13.404255319148938,2.9787234042553195
211160,SÃO RAIMUNDO DAS MANGABEIRAS,MA,2024-06-01,19090.0,33.47302252488213,6.652697747511786
211163,SÃO RAIMUNDO DO DOCA BEZERRA,MA,2024-06-01,5028.0,0.7955449482895784,0.0
211167,SÃO ROBERTO,MA,2024-06-01,6856.0,2.1878646441073513,0.0
211170,SÃO VICENTE FERRER,MA,2024-06-01,22452.0,16.345982540530912,4.409406734366648
211172,SATUBINHA,MA,2024-06-01,14274.0,5.46448087431694,1.5412638363458036
211174,SENADOR ALEXANDRE COSTA,MA,2024-06-01,11285.0,1.949490474080638,1.1519716437749223
211176,SENADOR LA ROCQUE,MA,2024-06-01,13981.0,26.75059008654603,9.369859094485374
211178,SERRANO DO MARANHÃO,MA,2024-06-01,10343.0,7.638016049502078,3.0938799187856523
211180,SÍTIO NOVO,MA,2024-06-01,18237.0,10.857048856719857,2.4126775237155234
211190,SUCUPIRA DO NORTE,MA,2024-06-01,10631.0,7.1489041482456965,0.6584516978647352
211195,SUCUPIRA DO RIACHÃO,MA,2024-06-01,5692.0,8.608573436401969,2.459592410400562
211200,TASSO FRAGOSO,MA,2024-06-01,8642.0,16.19995371441796,3.2399907428835917
211210,TIMBIRAS,MA,2024-06-01,29241.0,11.490715091823127,3.1804657843439004
211220,TIMON,MA,2024-06-01,171317.0,18.591266482602425,10.810369081877454
211223,TRIZIDELA DO VALE,MA,2024-06-01,22223.0,7.46973855915043,0.4949826756063538
211227,TUFILÂNDIA,MA,2024-06-01,5868.0,9.54328561690525,2.556237218813906
211230,TUNTUM,MA,2024-06-01,42242.0,15.93201079494342,2.6987358553098812
211240,TURIAÇU,MA,2024-06-01,35811.0,10.834659741420234,1.64753846583452
211245,TURILÂNDIA,MA,2024-06-01,26112.0,5.246629901960784,3.331801470588235
211250,TUTÓIA,MA,2024-06-01,59927.0,22.427286531947203,3.5042635206167505
211260,URBANO SANTOS,MA,2024-06-01,33791.0,23.467787280636855,3.225710988132935
211270,VARGEM GRANDE,MA,2024-06-01,57813.0,28.298133637763133,5.068064276200855
211280,VIANA,MA,2024-06-01,52852.0,27.77567547112692,10.028002724589419
211285,VILA NOVA DOS MARTÍRIOS,MA,2024-06-01,13800.0,11.666666666666668,5.869565217391304
211290,VITÓRIA DO MEARIM,MA,2024-06-01,32956.0,19.66258041024396,7.646559048428207
211300,VITORINO FREIRE,MA,2024-06-01,31520.0,22.176395939086294,4.631979695431473
211400,ZÉ DOCA,MA,2024-06-01,52190.0,23.855144663728684,10.0402375934087
220005,ACAUÃ,PI,2024-06-01,7119.0,2.8093833403567916,0.14046916701783957
220010,AGRICOLÂNDIA,PI,2024-06-01,5123.0,15.420651961741168,3.1231700175678316
220020,ÁGUA BRANCA,PI,2024-06-01,17525.0,41.084165477888725,8.730385164051356
220025,ALAGOINHA DO PIAUÍ,PI,2024-06-01,7678.0,16.150039072675177,0.5209690023443605
220027,ALEGRETE DO PIAUÍ,PI,2024-06-01,4921.0,12.39585450111766,3.048160942897785
220030,ALTO LONGÁ,PI,2024-06-01,14371.0,9.81142578804537,1.7396145014264839
220040,ALTOS,PI,2024-06-01,40681.0,30.087755954868367,8.259383987610924
220045,ALVORADA DO GURGUÉIA,PI,2024-06-01,5469.0,5.485463521667581,1.0970927043335161
220050,AMARANTE,PI,2024-06-01,17609.0,34.35743085921972,6.190016468851155
220060,ANGICAL DO PIAUÍ,PI,2024-06-01,6779.0,26.847617642720166,3.5403451836554063
220070,ANÍSIO DE ABREU,PI,2024-06-01,9994.0,11.306784070442266,1.1006603962377428
220080,ANTÔNIO ALMEIDA,PI,2024-06-01,3175.0,5.039370078740157,1.2598425196850394
220090,AROAZES,PI,2024-06-01,5819.0,5.84292833820244,2.0622100017185083
220095,AROEIRAS DO ITAIM,PI,2024-06-01,2551.0,3.1360250882007055,0.3920031360250882
220100,ARRAIAL,PI,2024-06-01,4713.0,5.5166560577127095,1.0608953957139826
220105,ASSUNÇÃO DO PIAUÍ,PI,2024-06-01,7879.0,5.457545373778398,0.7615179591318695
220110,AVELINO LOPES,PI,2024-06-01,11361.0,22.79728897104128,2.288530939177889
220115,BAIXA GRANDE DO RIBEIRO,PI,2024-06-01,11751.0,4.850651008424815,0.7658922644881286
220117,BARRA DALCÂNTARA,PI,2024-06-01,3953.0,6.324310650139135,0.5059448520111307
220120,BARRAS,PI,2024-06-01,47298.0,29.493847519979703,6.934754112224618
220130,BARREIRAS DO PIAUÍ,PI,2024-06-01,3356.0,10.131108462455305,0.5959475566150179
220140,BARRO DURO,PI,2024-06-01,7022.0,12.959270863001993,2.5633722586157788
220150,BATALHA,PI,2024-06-01,26951.0,16.288820451931283,4.6751512003265185
220155,BELA VISTA DO PIAUÍ,PI,2024-06-01,4044.0,9.396636993076163,0.2472799208704253
220157,BELÉM DO PIAUÍ,PI,2024-06-01,3607.0,7.48544496811755,0.5544774050457444
220160,BENEDITINOS,PI,2024-06-01,10479.0,11.737761236759233,1.240576390876992
220170,BERTOLÍNIA,PI,2024-06-01,5512.0,8.708272859216255,2.539912917271408
220173,BETÂNIA DO PIAUÍ,PI,2024-06-01,6214.0,4.666881235918893,0.321853878339234
220177,BOA HORA,PI,2024-06-01,6848.0,3.5046728971962615,0.14602803738317757
220180,BOCAINA,PI,2024-06-01,4509.0,15.968063872255488,0.6653359946773121
220190,BOM JESUS,PI,2024-06-01,25584.0,44.87179487179487,7.700125078173858
220191,BOM PRINCÍPIO DO PIAUÍ,PI,2024-06-01,5670.0,8.641975308641975,1.0582010582010584
220192,BONFIM DO PIAUÍ,PI,2024-06-01,5700.0,17.36842105263158,1.4035087719298245
220194,BOQUEIRÃO DO PIAUÍ,PI,2024-06-01,6443.0,9.15722489523514,1.396864814527394
220196,BRASILEIRA,PI,2024-06-01,8364.0,8.727881396461024,1.6738402678144428
220198,BREJO DO PIAUÍ,PI,2024-06-01,3824.0,1.0460251046025104,0.2615062761506276
220200,BURITI DOS LOPES,PI,2024-06-01,19832.0,20.976200080677692,2.924566357402178
220202,BURITI DOS MONTES,PI,2024-06-01,8282.0,4.9504950495049505,0.6037189084762135
220205,CABECEIRAS DO PIAUÍ,PI,2024-06-01,10671.0,6.840970855589917,0.9371192952862899
220207,CAJAZEIRAS DO PIAUÍ,PI,2024-06-01,3586.0,5.2983825989960955,0.0
220208,CAJUEIRO DA PRAIA,PI,2024-06-01,7704.0,7.528556593977155,3.374870197300104
220209,CALDEIRÃO GRANDE DO PIAUÍ,PI,2024-06-01,5786.0,6.567576909782233,0.8641548565502938
220210,CAMPINAS DO PIAUÍ,PI,2024-06-01,5628.0,6.5742714996446345,0.7107320540156361
220211,CAMPO ALEGRE DO FIDALGO,PI,2024-06-01,5093.0,9.621048497938347,0.3926958570587081
220213,CAMPO GRANDE DO PIAUÍ,PI,2024-06-01,5987.0,9.353599465508603,0.8351428094204109
220217,CAMPO LARGO DO PIAUÍ,PI,2024-06-01,7342.0,5.3119041133206215,1.2258240261509126
220220,CAMPO MAIOR,PI,2024-06-01,46950.0,39.97870074547391,18.700745473908412
220225,CANAVIEIRA,PI,2024-06-01,3938.0,4.316912138141189,2.031488065007618
220230,CANTO DO BURITI,PI,2024-06-01,21326.0,40.091906592891306,13.082622151364532
220240,CAPITÃO DE CAMPOS,PI,2024-06-01,11471.0,14.384099032342428,1.481998082120129
220245,CAPITÃO GERVÁSIO OLIVEIRA,PI,2024-06-01,4127.0,19.38454082868912,0.969227041434456
220250,CARACOL,PI,2024-06-01,11009.0,13.080207103279136,2.3617040603142883
220253,CARAÚBAS DO PIAUÍ,PI,2024-06-01,5910.0,10.829103214890017,1.0152284263959392
220255,CARIDADE DO PIAUÍ,PI,2024-06-01,5102.0,11.564092512740102,1.5680125441003527
220260,CASTELO DO PIAUÍ,PI,2024-06-01,19716.0,30.432136335970785,8.622438628525057
220265,CAXINGÓ,PI,2024-06-01,5477.0,5.842614570020085,0.5477451159393829
220270,COCAL,PI,2024-06-01,27901.0,34.1564818465288,3.4407368911508547
220271,COCAL DE TELHA,PI,2024-06-01,4908.0,7.1312143439282805,1.6299918500407498
220272,COCAL DOS ALVES,PI,2024-06-01,6180.0,6.148867313915858,0.16181229773462782
220273,COIVARAS,PI,2024-06-01,4044.0,7.1711177052423345,0.4945598417408506
220275,COLÔNIA DO GURGUÉIA,PI,2024-06-01,6545.0,9.778456837280366,1.8334606569900687
220277,COLÔNIA DO PIAUÍ,PI,2024-06-01,7665.0,5.348988910632746,1.1741682974559686
220280,CONCEIÇÃO DO CANINDÉ,PI,2024-06-01,4811.0,7.482851797963002,1.8707129494907504
220285,CORONEL JOSÉ DIAS,PI,2024-06-01,4688.0,12.372013651877133,0.8532423208191127
220290,CORRENTE,PI,2024-06-01,26771.0,55.918718015763325,8.628740054536626
220300,CRISTALÂNDIA DO PIAUÍ,PI,2024-06-01,8350.0,6.586826347305389,0.11976047904191617
220310,CRISTINO CASTRO,PI,2024-06-01,10464.0,35.837155963302756,6.21177370030581
220320,CURIMATÁ,PI,2024-06-01,11461.0,41.444900095977665,4.62437832649856
220323,CURRAIS,PI,2024-06-01,4982.0,0.6021678040947411,0.6021678040947411
220325,CURRALINHOS,PI,2024-06-01,4475.0,2.6815642458100557,0.6703910614525139
220327,CURRAL NOVO DO PIAUÍ,PI,2024-06-01,5390.0,3.896103896103896,0.0
220330,DEMERVAL LOBÃO,PI,2024-06-01,13862.0,12.263742605684605,4.977636704660222
220335,DIRCEU ARCOVERDE,PI,2024-06-01,7046.0,16.889015043996594,2.6965654271927337
220340,DOM EXPEDITO LOPES,PI,2024-06-01,6940.0,9.798270893371757,1.8731988472622478
220342,DOMINGOS MOURÃO,PI,2024-06-01,4352.0,11.948529411764705,1.838235294117647
220345,DOM INOCÊNCIO,PI,2024-06-01,9574.0,11.176101942761646,1.148945059536244
220350,ELESBÃO VELOSO,PI,2024-06-01,14550.0,22.9553264604811,3.161512027491409
220360,ELISEU MARTINS,PI,2024-06-01,4943.0,7.485332793849889,4.653044709690471
220370,ESPERANTINA,PI,2024-06-01,39953.0,33.51437939579005,6.057117112607314
220375,FARTURA DO PIAUÍ,PI,2024-06-01,5330.0,4.50281425891182,0.37523452157598497
220380,FLORES DO PIAUÍ,PI,2024-06-01,4461.0,6.724949562878279,2.9141448105805874
220385,FLORESTA DO PIAUÍ,PI,2024-06-01,2561.0,6.6380320187426785,0.7809449433814917
220390,FLORIANO,PI,2024-06-01,60111.0,27.033321688210144,19.763437640365325
220400,FRANCINÓPOLIS,PI,2024-06-01,5345.0,7.483629560336763,0.9354536950420954
220410,FRANCISCO AYRES,PI,2024-06-01,4300.0,5.348837209302326,0.23255813953488375
220415,FRANCISCO MACEDO,PI,2024-06-01,3216.0,5.907960199004975,0.9328358208955224
220420,FRANCISCO SANTOS,PI,2024-06-01,9423.0,13.796030988008065,2.6530828823092434
220430,FRONTEIRAS,PI,2024-06-01,11690.0,14.713430282292556,1.9674935842600512
220435,GEMINIANO,PI,2024-06-01,5477.0,6.025196275333212,1.0954902318787658
220440,GILBUÉS,PI,2024-06-01,10698.0,28.042624789680314,4.673770798280052
220450,GUADALUPE,PI,2024-06-01,10496.0,19.6265243902439,18.673780487804876
220455,GUARIBAS,PI,2024-06-01,4573.0,14.651213645309426,0.21867483052700634
220460,HUGO NAPOLEÃO,PI,2024-06-01,3880.0,8.505154639175258,0.5154639175257733
220465,ILHA GRANDE,PI,2024-06-01,9487.0,5.797406977969853,1.5811109939917782
220470,INHUMA,PI,2024-06-01,15330.0,16.69928245270711,1.9569471624266144
220480,IPIRANGA DO PIAUÍ,PI,2024-06-01,9863.0,6.6916759606610565,0.40555611882794285
220490,ISAÍAS COELHO,PI,2024-06-01,8582.0,10.603588907014682,1.86436728035423
220500,ITAINÓPOLIS,PI,2024-06-01,11571.0,12.185636505055744,2.074150894477573
220510,ITAUEIRA,PI,2024-06-01,11037.0,27.543716589652984,7.610763794509377
220515,JACOBINA DO PIAUÍ,PI,2024-06-01,5718.0,6.4707939839104585,0.5246589716684156
220520,JAICÓS,PI,2024-06-01,19233.0,20.38163573025529,2.651692403681173
220525,JARDIM DO MULATO,PI,2024-06-01,4522.0,2.6536930561698364,0.4422821760283061
220527,JATOBÁ DO PIAUÍ,PI,2024-06-01,4885.0,4.298874104401229,0.0
220530,JERUMENHA,PI,2024-06-01,4443.0,6.5271213144271885,6.0769750168804855
220535,JOÃO COSTA,PI,2024-06-01,3003.0,2.997002997002997,0.0
220540,JOAQUIM PIRES,PI,2024-06-01,14396.0,9.585996110030564,1.180883578771881
220545,JOCA MARQUES,PI,2024-06-01,5488.0,4.190962099125365,1.4577259475218658
220550,JOSÉ DE FREITAS,PI,2024-06-01,39457.0,18.146336518235042,4.156423448310819
220551,JUAZEIRO DO PIAUÍ,PI,2024-06-01,5491.0,3.0959752321981426,0.36423238025860494
220552,JÚLIO BORGES,PI,2024-06-01,5653.0,3.007252786131258,0.0
220553,JUREMA,PI,2024-06-01,4790.0,17.745302713987474,0.8350730688935283
220554,LAGOINHA DO PIAUÍ,PI,2024-06-01,2870.0,1.7421602787456445,0.34843205574912894
220555,LAGOA ALEGRE,PI,2024-06-01,8610.0,7.549361207897793,1.9744483159117305
220556,LAGOA DO BARRO DO PIAUÍ,PI,2024-06-01,4658.0,8.372692142550452,0.6440532417346501
220557,LAGOA DE SÃO FRANCISCO,PI,2024-06-01,6795.0,10.74319352465048,0.7358351729212657
220558,LAGOA DO PIAUÍ,PI,2024-06-01,4086.0,2.4473813020068524,1.9579050416054824
220559,LAGOA DO SÍTIO,PI,2024-06-01,5219.0,3.640544165548956,0.0
220560,LANDRI SALES,PI,2024-06-01,5272.0,12.898330804248861,6.638846737481032
220570,LUÍS CORREIA,PI,2024-06-01,30558.0,18.358531317494602,8.802932129066038
220580,LUZILÂNDIA,PI,2024-06-01,25521.0,22.883115865365777,1.9591708788840563
220585,MADEIRO,PI,2024-06-01,8372.0,2.6278069756330624,0.5972288580984234
220590,MANOEL EMÍDIO,PI,2024-06-01,5352.0,4.110612855007474,0.37369207772795215
220595,MARCOLÂNDIA,PI,2024-06-01,8590.0,8.265424912689173,2.0954598370197903
220600,MARCOS PARENTE,PI,2024-06-01,4546.0,5.059392872855257,1.5398152221733392
220605,MASSAPÊ DO PIAUÍ,PI,2024-06-01,6456.0,6.5055762081784385,0.6195786864931846
220610,MATIAS OLÍMPIO,PI,2024-06-01,10979.0,9.654795518717552,1.8216595318335005
220620,MIGUEL ALVES,PI,2024-06-01,33901.0,16.25320786997434,2.3893100498510367
220630,MIGUEL LEÃO,PI,2024-06-01,1239.0,1.6142050040355125,0.8071025020177562
220635,MILTON BRANDÃO,PI,2024-06-01,6603.0,5.452067242162653,0.7572315614114796
220640,MONSENHOR GIL,PI,2024-06-01,10563.0,10.224368077250782,1.4200511218403862
220650,MONSENHOR HIPÓLITO,PI,2024-06-01,7785.0,16.955684007707127,0.7707129094412332
220660,MONTE ALEGRE DO PIAUÍ,PI,2024-06-01,10618.0,8.570352232058768,2.260312676586928
220665,MORRO CABEÇA NO TEMPO,PI,2024-06-01,4527.0,4.197039982328253,0.0
220667,MORRO DO CHAPÉU DO PIAUÍ,PI,2024-06-01,6825.0,5.714285714285714,0.29304029304029305
220669,MURICI DOS PORTELAS,PI,2024-06-01,9258.0,4.860661049902786,0.6480881399870383
220670,NAZARÉ DO PIAUÍ,PI,2024-06-01,7307.0,11.495825920350349,2.326536198166142
220672,NAZÁRIA,PI,2024-06-01,8632.0,9.731232622798888,2.5486561631139946
220675,NOSSA SENHORA DE NAZARÉ,PI,2024-06-01,4911.0,5.905110975361434,1.2217470983506415
220680,NOSSA SENHORA DOS REMÉDIOS,PI,2024-06-01,8751.0,7.770540509656039,1.0284538909838874
220690,NOVO ORIENTE DO PIAUÍ,PI,2024-06-01,6548.0,7.7886377519853385,0.4581551618814905
220695,NOVO SANTO ANTÔNIO,PI,2024-06-01,3014.0,9.62176509621765,3.6496350364963503
220700,OEIRAS,PI,2024-06-01,37138.0,46.044482740050626,11.713070170714632
220710,OLHO DÁGUA DO PIAUÍ,PI,2024-06-01,2477.0,4.844570044408559,0.8074283407347598
220720,PADRE MARCOS,PI,2024-06-01,6879.0,14.682366623055676,2.035179531908708
220730,PAES LANDIM,PI,2024-06-01,4124.0,12.609117361784675,0.24248302618816683
220735,PAJEÚ DO PIAUÍ,PI,2024-06-01,3416.0,3.51288056206089,1.4637002341920375
220740,PALMEIRA DO PIAUÍ,PI,2024-06-01,5029.0,13.919268244183733,1.988466892026248
220750,PALMEIRAIS,PI,2024-06-01,14633.0,10.114125606505844,1.9818219093829017
220755,PAQUETÁ,PI,2024-06-01,3931.0,7.886034088018317,0.7631645891630628
220760,PARNAGUÁ,PI,2024-06-01,10846.0,6.546192144569427,0.9219988936013276
220770,PARNAÍBA,PI,2024-06-01,153863.0,28.81784444603316,17.860044325146397
220775,PASSAGEM FRANCA DO PIAUÍ,PI,2024-06-01,4331.0,4.386977603324867,0.9235742322789194
220777,PATOS DO PIAUÍ,PI,2024-06-01,6420.0,4.672897196261682,0.15576323987538943
220779,PAU DARCO DO PIAUÍ,PI,2024-06-01,4084.0,1.7140058765915769,1.2242899118511263
220780,PAULISTANA,PI,2024-06-01,20583.0,43.093815284458046,6.898897148131954
220785,PAVUSSU,PI,2024-06-01,3662.0,1.3653741125068268,0.819224467504096
220790,PEDRO II,PI,2024-06-01,38812.0,31.433577244151294,7.059672266309389
220793,PEDRO LAURENTINO,PI,2024-06-01,2551.0,5.488043904351235,1.1760094080752646
220795,NOVA SANTA RITA,PI,2024-06-01,4392.0,8.652094717668488,0.6830601092896175
220800,PICOS,PI,2024-06-01,78627.0,45.03542040266066,13.633993411932288
220810,PIMENTEIRAS,PI,2024-06-01,12150.0,8.312757201646091,1.2345679012345678
220820,PIO IX,PI,2024-06-01,18492.0,14.492753623188406,1.6764006056673155
220830,PIRACURUCA,PI,2024-06-01,28952.0,49.18485769549599,5.388228792484111
220840,PIRIPIRI,PI,2024-06-01,63829.0,34.52975920036347,13.28549718779865
220850,PORTO,PI,2024-06-01,12646.0,6.958722125573304,1.2652222046496917
220855,PORTO ALEGRE DO PIAUÍ,PI,2024-06-01,2728.0,1.466275659824047,1.0997067448680353
220860,PRATA DO PIAUÍ,PI,2024-06-01,3149.0,8.25658939345824,1.2702445220704985
220865,QUEIMADA NOVA,PI,2024-06-01,9041.0,3.539431478818715,0.3318217011392545
220870,REDENÇÃO DO GURGUÉIA,PI,2024-06-01,8814.0,11.799410029498524,1.0211027910142954
220880,REGENERAÇÃO,PI,2024-06-01,17979.0,17.965404082540744,3.6153289949385394
220885,RIACHO FRIO,PI,2024-06-01,4306.0,6.502554575011612,0.23223409196470043
220887,RIBEIRA DO PIAUÍ,PI,2024-06-01,4499.0,1.1113580795732385,0.2222716159146477
220890,RIBEIRO GONÇALVES,PI,2024-06-01,7408.0,11.339092872570195,1.8898488120950325
220900,RIO GRANDE DO PIAUÍ,PI,2024-06-01,6434.0,4.507304942493006,1.7096673919801058
220910,SANTA CRUZ DO PIAUÍ,PI,2024-06-01,6254.0,9.913655260633194,2.078669651423089
220915,SANTA CRUZ DOS MILAGRES,PI,2024-06-01,4046.0,3.213049925852694,0.7414730598121602
220920,SANTA FILOMENA,PI,2024-06-01,6256.0,8.951406649616368,2.0780051150895145
220930,SANTA LUZ,PI,2024-06-01,5903.0,12.027782483482975,0.338810774182619
220935,SANTANA DO PIAUÍ,PI,2024-06-01,4650.0,4.301075268817204,0.0
220937,SANTA ROSA DO PIAUÍ,PI,2024-06-01,5254.0,7.993909402360106,0.951655881233346
220940,SANTO ANTÔNIO DE LISBOA,PI,2024-06-01,6466.0,11.90844416950201,1.2372409526755337
220945,SANTO ANTÔNIO DOS MILAGRES,PI,2024-06-01,2172.0,2.7624309392265194,0.4604051565377532
220950,SANTO INÁCIO DO PIAUÍ,PI,2024-06-01,3809.0,9.451299553688633,2.100288789708585
220955,SÃO BRAZ DO PIAUÍ,PI,2024-06-01,4454.0,7.633587786259541,0.6735518634934891
220960,SÃO FÉLIX DO PIAUÍ,PI,2024-06-01,2923.0,13.000342114266164,1.7105713308244954
220965,SÃO FRANCISCO DE ASSIS DO PIAUÍ,PI,2024-06-01,5801.0,9.998276159282883,0.6895362868470953
220970,SÃO FRANCISCO DO PIAUÍ,PI,2024-06-01,6417.0,9.038491506934704,2.0258687860370888
220975,SÃO GONÇALO DO GURGUÉIA,PI,2024-06-01,3071.0,4.88440247476392,0.6512536633018561
220980,SÃO GONÇALO DO PIAUÍ,PI,2024-06-01,5044.0,7.137192704203013,0.3965107057890563
220985,SÃO JOÃO DA CANABRAVA,PI,2024-06-01,4619.0,11.041350941762285,2.164970772894566
220987,SÃO JOÃO DA FRONTEIRA,PI,2024-06-01,6084.0,8.382642998027613,0.3287310979618672
220990,SÃO JOÃO DA SERRA,PI,2024-06-01,6106.0,4.258106780216181,0.32754667540124466
